lat,lon,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6
-8.075608,-34.899971,-69.7666666666667,-56.2333333333333,-72.2,-72.4666666666667,-80.0666666666667,-86.8666666666667
-8.075607,-34.896236,-61.2666666666667,-53.4666666666667,-75.9,-67.1333333333333,-70.7333333333333,-78.3
-8.0756,-34.893547,-59.3333333333333,-61.0333333333333,-71.0666666666667,-51.8,-66.7,-80.4333333333333
-8.075594,-34.893326,-61.5333333333333,-63.5666666666667,-69.8666666666667,-52.3666666666667,-70.8,-81.6666666666667
-8.075587,-34.89999,-65.6333333333333,-50.5333333333333,-65.7333333333333,-77.0333333333333,-85.1333333333333,-85.9
-8.075582,-34.896252,-61.6666666666667,-62.1666666666667,-73.5666666666667,-69.1333333333333,-67.4333333333333,-80.2666666666667
-8.075582,-34.89315,-60.8,-63.65,-73.95,-50.55,-64.15,-77.15
-8.075569,-34.896248,-63.1,-57.65,-75.5,-67.75,-71.9,-79.5
-8.075558,-34.893211,-56.8,-69.6333333333333,-68.3666666666667,-51.8666666666667,-72.1333333333333,-85.3333333333333
-8.075549,-34.896259,-65.7,-60.4,-77.7666666666667,-62.5333333333333,-72.9666666666667,-79.3
-8.075534,-34.89999,-75.95,-60.5,-68.4,-77.05,-83.25,-86.1
-8.075533,-34.896263,-59.6,-54.2333333333333,-76.1,-71.1,-71.6333333333333,-79.1
-8.075527,-34.893494,-62.45,-59.2,-72.2,-49.5,-68.5,-80.35
-8.075524,-34.893101,-55.4333333333333,-70.0666666666667,-69.5,-53.3333333333333,-70.0666666666667,-78.1333333333334
-8.075522,-34.900009,-67.05,-56.5,-68,-69.8,-81.05,-83.9
-8.075521,-34.900009,-66.7333333333333,-59.5,-68.1,-77.0333333333333,-85.7666666666667,-82.7333333333333
-8.075521,-34.893093,-61.2666666666667,-63.6333333333333,-70.8666666666667,-50.5,-69.0333333333333,-78.2666666666667
-8.07552,-34.896267,-60.05,-59.5,-73.2,-77.35,-69.3,-83
-8.075513,-34.893074,-65,-66.4666666666667,-70.3666666666667,-49.2,-76.4333333333333,-81.1
-8.075505,-34.893055,-58.1,-66.9,-72.4,-51.675,-64.575,-80.1
-8.075501,-34.896278,-59.3333333333333,-64.6,-73.4666666666667,-68.6666666666667,-73.1333333333334,-77.5333333333333
-8.075498,-34.896271,-67.6333333333333,-60.3,-76.8,-67.5666666666667,-71.7,-78.3
-8.075491,-34.892986,-61.3666666666667,-70.7666666666667,-66.1,-52.4,-69,-71.1333333333333
-8.075489,-34.893013,-55.5333333333333,-62.9,-70.3,-47.2,-72.3,-75.2
-8.075482,-34.892994,-53.9666666666667,-67.6,-69.1,-51.2333333333333,-71.8,-77.6666666666667
-8.07548,-34.896278,-61.8333333333333,-54.7333333333333,-76.0666666666667,-67.4333333333333,-74.4666666666667,-81.0666666666667
-8.075475,-34.89629,-57.4,-58.8,-73.05,-59.05,-72.5,-78.15
-8.075474,-34.892975,-63.2666666666667,-71.5333333333333,-68.6,-53.4,-77.2333333333333,-72.9
-8.075471,-34.896286,-60.45,-59,-78.55,-66.05,-76.45,-79
-8.075469,-34.900028,-72.4666666666667,-58.3333333333333,-61.3333333333333,-76.1333333333334,-82.9,-81.8
-8.075468,-34.900024,-72.4,-54.5,-64.3,-76,-83.5,-81.4
-8.075466,-34.896294,-66.5823529411765,-59.0058823529412,-75.9294117647059,-59.5058823529412,-72.8235294117647,-82.6352941176471
-8.075461,-34.89629,-68.8,-53.95,-74.6,-60.4,-70.3,-82.45
-8.075461,-34.892956,-66.4,-68.1,-67.6666666666667,-58.5666666666667,-65.6666666666667,-74.6333333333334
-8.075457,-34.896286,-61.4,-56.2,-75.8666666666667,-54.4333333333333,-73.9666666666667,-83.5
-8.075453,-34.900013,-68.5666666666667,-59.3333333333333,-64.4333333333333,-75.8333333333333,-83.9333333333333,-79.7333333333333
-8.075452,-34.89629,-57.9333333333333,-56.2666666666667,-80.2,-58.1666666666667,-67.5333333333333,-78.3
-8.075452,-34.896286,-64.3666666666667,-65.8,-81.3,-61.9333333333333,-72.6333333333334,-83.5666666666667
-8.075452,-34.892868,-59.7333333333333,-66.6666666666667,-69.1333333333333,-51.6,-64.2666666666667,-73.9333333333333
-8.07545,-34.892941,-59.3666666666667,-73.2,-68.1,-51.1666666666667,-62.4666666666667,-68.6666666666667
-8.075448,-34.893459,-57.5,-61.9,-65.4,-60,-57.4333333333333,-82.6666666666667
-8.075448,-34.892918,-56.65,-70.15,-68.95,-52.2,-67.1,-74.5
-8.075448,-34.89291,-58.8,-73.9666666666667,-73.9333333333333,-52.9333333333333,-63.3,-79.3
-8.075447,-34.892929,-57.2666666666667,-69.1,-64.7,-50.9666666666667,-66.5666666666667,-79.2333333333333
-8.075447,-34.892899,-60.9333333333333,-76.4333333333333,-75.5,-53.1333333333333,-74.4,-78.9666666666667
-8.075441,-34.892872,-58.1333333333333,-70.7333333333333,-73,-51.5333333333333,-67.8666666666667,-79.9333333333333
-8.075438,-34.896282,-68.5666666666667,-64.7333333333333,-74.3666666666666,-61.8,-70.5333333333333,-80.2333333333333
-8.075434,-34.89629,-64.4666666666667,-57.4666666666667,-81.2,-65.6333333333333,-72.7333333333333,-82.1333333333333
-8.075429,-34.896282,-68.55,-57.55,-76.55,-64.6,-65.95,-79.6
-8.075427,-34.89283,-61.45,-68.05,-70.75,-50.8,-70.35,-83.1
-8.075426,-34.90004,-70,-63.75,-62.65,-74.15,-80.95,-85.25
-8.075425,-34.896286,-70.6,-56.8,-76.25,-63.5,-73.55,-81.85
-8.075422,-34.896282,-69.1333333333333,-61.6666666666667,-79.0666666666667,-58.8333333333333,-72.4333333333333,-85.0833333333333
-8.075415,-34.900043,-72.5666666666667,-54.1333333333333,-64.2,-76.4,-84.2666666666667,-84.2
-8.07541,-34.892776,-60.1666666666667,-71.1,-73.3333333333333,-51.3333333333333,-65.3333333333333,-86.2666666666667
-8.075394,-34.900047,-69,-60.6333333333333,-63.3333333333333,-76.5666666666667,-88.9,-82.6
-8.07539,-34.892712,-66.5333333333333,-71,-75.1,-55.5333333333333,-70.1,-86.0333333333333
-8.07537,-34.892616,-63.1666666666667,-74,-75.3,-56.8,-64.8,-82.9666666666667
-8.075368,-34.900051,-67.4,-53.9,-62.6,-72.5333333333333,-84.6,-83.8
-8.075367,-34.90004,-70.2,-57.3,-64.8333333333333,-77.5,-83.3333333333333,-80.2666666666667
-8.075366,-34.892639,-63.5666666666667,-76.2333333333333,-71.1333333333333,-52.5333333333333,-76.6333333333333,-85.2
-8.075362,-34.893444,-59.2666666666667,-61.9,-65.0333333333333,-55.2,-52.1666666666667,-78.5333333333333
-8.075356,-34.900066,-68.35,-58.3,-66.8,-79.6,-79.8,-80.25
-8.075345,-34.900055,-68.2,-58.1666666666667,-64.1,-74.3,-83.3333333333333,-84.4
-8.075341,-34.892555,-61.5333333333333,-74.9333333333333,-76,-51.7,-64.2666666666667,-84.1333333333333
-8.075328,-34.89249,-63,-72.9,-73.4,-52.45,-67.05,-86.15
-8.075302,-34.900066,-71,-62.3666666666667,-65.0333333333333,-78.5,-83.0333333333333,-83.1333333333334
-8.075295,-34.900089,-68.375,-57.125,-65.8,-76.5,-81.725,-80.225
-8.075278,-34.90007,-69.1333333333333,-64.3333333333333,-65.7,-78.2,-84.0666666666667,-81.5
-8.07527,-34.900078,-68.9,-58.7666666666667,-61.6,-74.4666666666667,-82.4,-80.5666666666667
-8.075267,-34.893456,-61.9666666666667,-56.1333333333333,-71.3333333333333,-50.7666666666667,-58.6666666666667,-74.8333333333333
-8.075251,-34.89225,-55.3666666666667,-70.5,-69.4,-41.9666666666667,-68.9666666666667,-80.9333333333333
-8.07525,-34.892239,-62.0666666666667,-62.4,-75.3333333333333,-43.7,-68.0333333333333,-77.5333333333333
-8.075237,-34.900108,-65.4,-65.55,-64.4,-77.05,-80.6,-83.3
-8.07523,-34.900101,-66.0666666666667,-60.9,-68,-76.7,-84.8333333333333,-81.5
-8.075218,-34.892143,-53.3666666666667,-67.0666666666667,-72.1333333333333,-43.2333333333333,-69.1333333333333,-77.1
-8.07521,-34.892113,-60.6333333333333,-71.3666666666667,-72.3333333333333,-41.2,-66.3,-82.1333333333334
-8.075194,-34.90012,-66.4666666666667,-57.6333333333333,-72.6333333333333,-77.3333333333333,-83.8666666666666,-82.6333333333333
-8.075187,-34.900101,-67.1,-57.65,-76.1,-71.9,-81,-81
-8.075184,-34.892033,-63.9333333333333,-72.7666666666667,-75.4333333333333,-43.5,-65.2666666666667,-82.3333333333333
-8.075178,-34.900124,-62.2666666666667,-63.0666666666667,-68.5666666666667,-73.9333333333333,-83.5666666666667,-84
-8.075171,-34.891991,-54.6,-66.8,-75.6666666666667,-39.6666666666667,-66.5,-89.0333333333333
-8.075163,-34.900124,-70.55,-59.6,-64.8,-76.8,-82.9,-78.95
-8.07516,-34.893482,-54.9,-60.4,-65.65,-43.1,-62.3,-76.75
-8.075146,-34.891918,-58.8666666666667,-71.1333333333333,-72.6333333333334,-41.8,-70.5666666666667,-83.8333333333333
-8.075132,-34.900131,-62.4,-66.5,-69.2333333333333,-78.3333333333333,-84.1666666666667,-81.3333333333333
-8.07513,-34.891869,-62,-70.1,-73.4333333333333,-45.1666666666667,-71.3,-82.9333333333333
-8.075114,-34.900146,-60.4,-60.2333333333333,-68.1,-74.5666666666667,-86.4666666666667,-81.9333333333333
-8.075108,-34.8918,-62.6333333333333,-70.8,-73.2333333333333,-43.5,-71.2666666666667,-83.7666666666667
-8.075097,-34.900146,-66.1,-60.5,-60.6666666666667,-74.2333333333333,-83.2,-83.2
-8.075096,-34.900131,-66.5666666666667,-64.4333333333333,-64.0333333333333,-75.7,-80.4333333333333,-81.5666666666667
-8.075089,-34.891739,-66.2,-69.2,-72.1,-40.3333333333333,-75.7333333333333,-81.4666666666667
-8.075068,-34.891682,-61.5666666666667,-68.7333333333333,-72.4,-42.3,-69.5,-80.3
-8.075055,-34.900166,-65.7,-58.6333333333333,-69.4,-74.2333333333333,-83.3,-81.0333333333333
-8.075047,-34.891609,-57.0666666666667,-69.4666666666667,-77.1333333333333,-42.6666666666667,-75.7,-80.9
-8.075042,-34.89352,-57.6333333333333,-58.9333333333333,-64.8333333333333,-41.9,-64.6333333333333,-76.4666666666667
-8.075041,-34.900166,-63.6,-61.45,-66.3,-76.5,-86.4,-83.8
-8.075028,-34.891563,-57.425,-65.7,-70.125,-47.575,-75.3,-82.525
-8.075007,-34.900158,-64,-63.8333333333333,-66.5,-75.4,-82.1,-84.3333333333333
-8.075006,-34.891476,-62.4,-67.5333333333333,-70.4666666666667,-43.4666666666667,-65.4,-84.9666666666667
-8.075004,-34.900188,-75.1,-69.65,-69.35,-77.65,-85.05,-83.5
-8.074992,-34.891445,-63.95,-72.65,-72.45,-44.4,-66.45,-90.05
-8.074966,-34.900185,-65.25,-58.9,-63.6,-74.05,-86.5,-76.4
-8.074964,-34.891346,-62.95,-67,-73.1,-42.65,-67.8,-91.05
-8.074954,-34.891327,-65.2,-70,-69.1333333333333,-44.7333333333333,-72.9,-90.7333333333333
-8.07494,-34.900208,-64.9,-60.4,-69.9666666666667,-73.6666666666667,-81.6666666666667,-77.3666666666666
-8.074922,-34.891212,-70.9666666666667,-69.7,-76.2,-42.1,-69.8333333333333,-89.6333333333333
-8.074917,-34.900185,-63.3,-60.85,-67.95,-71.35,-84.85,-78.55
-8.074916,-34.891209,-68.8,-67.7,-71.6333333333333,-43.5,-73.6666666666667,-90.5333333333333
-8.074892,-34.9002,-67.8,-65.05,-68.8,-70.3,-84.275,-81.975
-8.074883,-34.891087,-59.0666666666667,-66.4333333333333,-72.5333333333333,-42.6666666666667,-71.1666666666667,-90.7
-8.07488,-34.891094,-57.2666666666667,-66.8666666666667,-74.1,-48.4333333333333,-75.5,-91.5333333333333
-8.074869,-34.90023,-66.6,-63.4,-67.1333333333333,-71.5666666666667,-85.6666666666667,-82.4666666666667
-8.074843,-34.89098,-58.4,-70.0333333333333,-78.1666666666667,-48.6333333333333,-72.3666666666667,-90.0666666666667
-8.074822,-34.900211,-59.7333333333333,-59.4666666666667,-68.0666666666667,-67.5,-82.1,-78.9333333333333
-8.074819,-34.900215,-67.6,-58.45,-63.95,-67.65,-84.9,-75.1
-8.07481,-34.890869,-68.8,-69.4666666666667,-75.0333333333333,-42.9,-73.5333333333333,-89.5333333333333
-8.074807,-34.890854,-68.4,-66.3666666666667,-76.7333333333333,-40.9,-77.8666666666666,-91
-8.074799,-34.900253,-67.75,-51.5,-65.75,-65.85,-85.15,-75.5
-8.074782,-34.8936,-55.0666666666667,-54,-65.0666666666667,-34.6666666666667,-71.6333333333333,-69.8666666666667
-8.074771,-34.890739,-63.1333333333333,-72.9666666666667,-74.5,-43.3666666666667,-73,-90.8333333333333
-8.07475,-34.890656,-63.3666666666667,-72.4,-72.0333333333333,-45.2666666666667,-77.9666666666667,-91.1333333333334
-8.074744,-34.900234,-65.6,-54.5,-61.1666666666667,-67.6,-81.3,-80.7
-8.074739,-34.890636,-58.1,-64.7333333333333,-74.4,-40.4333333333333,-67.0666666666667,-91.6666666666667
-8.074734,-34.900234,-64.1666666666667,-54.0666666666667,-62.4,-70.0333333333333,-83.2,-83.3333333333333
-8.074732,-34.900272,-62.0666666666667,-61.4333333333333,-60.6666666666667,-71.5333333333333,-82.9,-81.1333333333334
-8.074719,-34.890553,-60.725,-70.05,-77.05,-42.725,-76.65,-90.45
-8.074711,-34.890541,-58.3666666666667,-68.7,-77.4,-40.2,-69.5,-91.2333333333333
-8.074686,-34.890457,-60.1333333333333,-69.0333333333333,-78.6333333333334,-43.2,-74.3,-89.2666666666667
-8.074674,-34.900249,-58.2,-60.7,-48.65,-72,-83.15,-82.55
-8.074668,-34.890369,-55.7333333333333,-73.6666666666667,-74.2333333333333,-44.7333333333333,-71.6666666666667,-91.3
-8.074667,-34.900291,-61.4333333333333,-69.5666666666667,-45,-72.2333333333333,-82.1333333333333,-84.5333333333333
-8.074666,-34.890381,-57.3333333333333,-67.2,-77.0333333333333,-44.6333333333333,-75.0666666666667,-92.2333333333333
-8.07465,-34.893642,-50,-56.7,-59.35,-33.65,-60.9,-71.3
-8.074647,-34.890316,-56.2666666666667,-66.8,-77.3333333333333,-41.8333333333333,-75.8333333333333,-93.0333333333333
-8.074646,-34.890301,-57.4333333333333,-74.2666666666667,-73.7,-44.3666666666667,-73.6333333333334,-93.6666666666667
-8.074629,-34.890263,-59.4333333333333,-71.9333333333333,-75.6666666666667,-49.1333333333333,-71.6333333333333,-92.3333333333333
-8.074624,-34.89024,-56.35,-72.55,-76.925,-49,-70.825,-93.95
-8.074609,-34.900265,-60.925,-57.825,-49.6,-74.45,-82.575,-81.25
-8.074609,-34.890228,-55.2,-70.4,-81.2666666666667,-50.6333333333333,-76.2666666666667,-88.8
-8.074603,-34.900303,-65.4,-54.3333333333333,-48.8333333333333,-71.3,-85.7666666666667,-79.7
-8.074599,-34.89019,-57.2666666666667,-68.8666666666667,-75.8333333333333,-45.3333333333333,-75.5,-94.0666666666667
-8.074588,-34.900272,-63.4666666666667,-59,-59.7333333333333,-68.6666666666667,-85.1,-80.1333333333334
-8.074585,-34.890205,-50.5333333333333,-66.3,-72.8,-40.2666666666667,-71.1,-91.3333333333333
-8.074574,-34.890163,-59.3666666666667,-71.1333333333333,-72.5333333333333,-41.1666666666667,-72.4333333333333,-89.5
-8.074561,-34.900276,-59.2,-55.9,-52.2,-73.0333333333333,-80.5666666666667,-84.4666666666667
-8.07456,-34.890198,-52.5333333333333,-68.2333333333333,-71.2666666666667,-44.6,-69.6333333333333,-85.9
-8.074546,-34.890156,-46.9333333333333,-67.0666666666667,-73.2333333333333,-43.6666666666667,-68.9,-85.3333333333333
-8.074542,-34.900314,-69.7,-51.2,-61.2,-70.8666666666667,-85.9666666666667,-81.2
-8.074538,-34.900276,-63.65,-61.65,-49.35,-70.55,-81.55,-78.1
-8.074536,-34.890198,-41.1666666666667,-73.1666666666667,-65.7333333333333,-48.2,-66.4,-81.9333333333333
-8.074533,-34.900276,-63.725,-57.1875,-56.625,-71.2125,-83.5625,-79.7625
-8.074529,-34.900295,-66.9333333333333,-53.9333333333333,-62.9,-67.4333333333333,-81.5666666666667,-78.7666666666667
-8.074525,-34.90028,-62.3333333333333,-57.1333333333333,-54.9,-74.0333333333333,-81.7333333333333,-81.0333333333333
-8.074516,-34.893684,-46.8333333333333,-59.0333333333333,-54.8,-30.4666666666667,-63.0333333333333,-65.5333333333333
-8.074516,-34.890156,-47.2666666666667,-74.6333333333334,-68.5666666666667,-51.9,-66.6666666666667,-85.9333333333333
-8.074515,-34.900288,-65.0333333333333,-56.9333333333333,-62.4,-65.1666666666667,-83.5,-83.0666666666667
-8.074515,-34.890202,-40.8,-80.5333333333333,-66.7333333333333,-51.1666666666667,-65,-82.6666666666667
-8.074503,-34.890205,-44.4,-76.3,-67.2666666666667,-61.6,-60.7666666666667,-84.9666666666667
-8.074502,-34.900291,-64.1666666666667,-58.7666666666667,-61.7333333333333,-68.9333333333333,-83.5333333333333,-79.7
-8.074497,-34.890209,-43.15,-79.65,-66.9,-61.1,-60.625,-84.475
-8.074491,-34.890209,-42.4666666666667,-80.9333333333333,-65.5333333333333,-55.2,-69.2666666666667,-83.8
-8.074489,-34.900318,-60.2333333333333,-56.0333333333333,-63.8,-64.7333333333333,-87.6666666666667,-82.2333333333333
-8.074485,-34.890167,-50.8333333333333,-76.6,-65,-51.4666666666667,-60.8333333333333,-80.7666666666667
-8.074484,-34.890213,-44.4666666666667,-79.8666666666666,-65.4555555555555,-59.3333333333333,-62.7888888888889,-81.0777777777778
-8.074483,-34.900295,-60.6666666666667,-49.9333333333333,-58,-67.3333333333333,-84.3666666666667,-76.9666666666667
-8.074482,-34.890209,-47.4790322580645,-82.7290322580645,-65.2725806451613,-60.0201612903226,-58.3427419354839,-78.6943548387097
-8.074472,-34.900314,-67.4,-56.9,-64.5,-64.5,-82,-73.9
-8.074463,-34.890217,-41.7,-76.8,-66.8666666666667,-58.8333333333333,-59.4666666666667,-78.5
-8.074457,-34.900303,-57.1,-58.2,-57.95,-69.9,-86,-76.45
-8.07445,-34.890179,-53.4,-79.35,-65.3,-60.4,-65.05,-82
-8.074441,-34.900326,-58.3,-56.6,-60.05,-66.75,-84.7,-77.75
-8.07443,-34.890228,-39.5333333333333,-78.3333333333333,-68.0666666666667,-57.9,-65.7666666666667,-80.3333333333333
-8.074428,-34.900307,-63.4,-53.425,-61.725,-68.85,-87.075,-76.75
-8.074423,-34.900333,-64.4,-52.8333333333333,-64.7333333333333,-67.6333333333333,-83.4666666666667,-77.2666666666667
-8.074413,-34.890194,-49.0333333333333,-83.2,-67.7333333333333,-61.2,-67.5666666666667,-80.3333333333333
-8.074397,-34.90033,-57.8333333333333,-55.7666666666667,-62.1666666666667,-67.3,-86.3666666666666,-72.2333333333333
-8.074384,-34.89373,-38.05,-52.2,-56.4,-31.5,-57.5,-58.9
-8.074381,-34.900349,-56.95,-50.7,-61.2,-68.15,-84.4,-64.75
-8.074376,-34.900314,-54.4666666666667,-54.4,-60.6333333333333,-64,-81.1666666666667,-70.5
-8.074375,-34.890209,-45.5,-83.4,-67.3,-62.5,-66.1,-80.2666666666667
-8.074368,-34.890247,-39.6,-79.1,-72.3666666666667,-60.2666666666667,-64.4333333333333,-76.9333333333333
-8.074356,-34.900341,-67.0333333333333,-60.2666666666667,-55.2,-66.2666666666667,-82.5333333333333,-75.0333333333333
-8.074352,-34.900318,-57.3,-59.6333333333333,-60.2,-66.1666666666667,-81.5333333333333,-77.6666666666667
-8.074347,-34.900364,-61,-59.2333333333333,-51.5,-77.2,-84.8666666666666,-72.9333333333333
-8.07434,-34.890224,-44.15,-78.375,-64.775,-63.85,-61.475,-81.125
-8.07433,-34.900322,-68.8,-58.1,-55.65,-71.6,-83.25,-82
-8.07432,-34.900345,-70.1666666666667,-57.0333333333333,-53.9666666666667,-62.7,-82.8666666666667,-81.5333333333333
-8.074319,-34.900368,-59.2,-56.7333333333333,-57.8333333333333,-65.0333333333333,-83.8333333333333,-78.4666666666667
-8.074309,-34.900326,-64.4333333333333,-59.6,-55.8,-71.9666666666667,-81.6666666666667,-80.8333333333333
-8.074308,-34.890236,-43.4,-81.75,-64.85,-63.6,-59.5,-78.45
-8.074299,-34.900364,-61.5666666666667,-64,-44.8666666666667,-68.2,-77.8666666666666,-77.6
-8.074295,-34.90033,-65.3,-56.5333333333333,-55.1333333333333,-69.1666666666667,-83.2333333333333,-77.9
-8.074285,-34.900352,-64.9,-54.2,-59.8,-59.05,-81.15,-79.85
-8.074285,-34.890274,-40.9,-79.3333333333333,-68.9333333333333,-56.2,-62.9,-78.4
-8.074284,-34.900356,-58.8333333333333,-51.7,-39.8666666666667,-65.9,-81.1666666666667,-85.8666666666667
-8.074282,-34.900333,-63.7666666666667,-57.5333333333333,-47.4666666666667,-68.9333333333333,-83.5333333333333,-81.9666666666667
-8.074279,-34.890247,-42.45,-80.825,-65.3,-62.9,-61.375,-78.825
-8.07427,-34.900341,-59.05,-60.1,-35.6,-58.4,-79.65,-84.95
-8.074259,-34.900318,-61.5,-57.5333333333333,-33.2,-60.1333333333333,-82.5666666666667,-81.6
-8.074253,-34.893768,-33.5333333333333,-53.7666666666667,-53.5,-35.0333333333333,-58.7666666666667,-55.8
-8.074252,-34.90036,-64.5,-51.9333333333333,-52.6333333333333,-60.6,-83.3333333333333,-80.0333333333333
-8.07425,-34.890255,-43.6,-79.3,-67.6,-62.0666666666667,-65.4333333333333,-80
-8.074249,-34.900349,-66.2333333333333,-54.2333333333333,-50.9,-64.1333333333333,-83.9666666666667,-81.7333333333333
-8.074245,-34.900276,-61.3,-55.05,-36.6,-59.1,-81.8,-80.8
-8.074231,-34.900223,-68.7,-48.4,-40.9,-60.6666666666667,-78.4666666666667,-83.7
-8.074231,-34.890259,-51.65,-78.175,-68.625,-59.9,-74.25,-85.725
-8.074225,-34.900364,-59.9,-52.4,-64.55,-71.35,-85.1,-84.55
-8.074225,-34.890266,-40.4333333333333,-82.35,-67.5333333333333,-61.9166666666667,-70.95,-79.4333333333333
-8.074224,-34.89027,-39.4333333333333,-79.9666666666667,-65.7,-59.2,-70.8,-80.8
-8.074224,-34.890263,-47.6333333333333,-86.7333333333333,-68.8,-66.3,-66.9666666666667,-80.6333333333334
-8.074223,-34.890274,-39.6,-79.1666666666667,-64.7,-62.2666666666667,-67.7333333333333,-80.0333333333333
-8.074223,-34.890263,-48.1333333333333,-83.9333333333333,-71.2,-71.0333333333333,-67.2666666666667,-85.0666666666667
-8.074222,-34.890263,-46.4012195121951,-84.119512195122,-69.9963414634146,-65.5585365853659,-67.9451219512195,-83.3219512195122
-8.074219,-34.890282,-38.1666666666667,-79.5,-63.6,-62.5,-76.3333333333333,-79.5
-8.074213,-34.900158,-62.9333333333333,-51.4,-35.9333333333333,-65.2666666666667,-74.9333333333333,-83.1666666666667
-8.074209,-34.890293,-37.65,-78.5,-63.125,-58.7,-70.375,-78
-8.074195,-34.900383,-69.4666666666667,-49.0666666666667,-66.4,-58.3,-86.3666666666667,-84.2666666666667
-8.074191,-34.890305,-38.6,-79.05,-62.6,-58.6,-70.35,-72.15
-8.074184,-34.900387,-67.4,-49.45,-64.15,-58.75,-88.95,-79.6
-8.074183,-34.890305,-36.2,-75.9,-68.3666666666667,-59.3333333333333,-58.0666666666667,-76.6333333333334
-8.074171,-34.900002,-66.5,-51.3,-33.6666666666667,-63.4666666666667,-78.8666666666666,-82.7
-8.074162,-34.900398,-63.8333333333333,-46.9666666666667,-55.8333333333333,-61.5,-86.9666666666667,-81.3
-8.074162,-34.89032,-39.3666666666667,-80.8666666666666,-64.8,-63.9333333333333,-68.3333333333333,-82.3
-8.074147,-34.899914,-62.6666666666667,-47.1666666666667,-39.9333333333333,-59.6333333333333,-82.1333333333333,-85.8666666666667
-8.074142,-34.900406,-65.4333333333333,-49.3333333333333,-58.5,-58.2,-86.2,-79.9
-8.07413,-34.893803,-32,-58.35,-48.55,-36.7,-55,-55.35
-8.074129,-34.89983,-63.1,-51.8,-46.55,-66.65,-82.05,-77.55
-8.074126,-34.90041,-63.4,-48.95,-60.25,-64.6,-86.3,-86.3
